Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Assistant General Manager Sales,Noida,Full Time,Other Department,3 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working culture .,Currently not as such .
Engineer,Noida,Full Time,Engineering & Manufacturing Department,2 Jul 2023,3.0,5.0,3.0,3.0,4.0,3.0,3.0,Work life balance,"Salary hike, career growth"
Area Sales And Marketing Manager,"Kochi, Kerala",Full Time,Retail & B2C Sales Department,1 Jul 2023,4.0,4.0,2.0,4.0,3.0,3.0,3.0,"Good infra, tpo level support","Support, service, training"
Senior Technical Support Engineer,"Pune, Maharashtra",Full Time,After Sales Service & Repair Department,8 Jul 2023,1.0,1.0,1.0,5.0,3.0,2.0,4.0,Only salary and benifits,Except salary and benefits everything dislike
Team Lead,"Indore, Madhya Pradesh",Full Time,Retail & B2C Sales Department,6 Jul 2023,4.0,4.0,5.0,3.0,5.0,5.0,1.0,Nothing very much,"Failed all committement. 
There is Very much politics in office"
Research Development Engineer,Neemrana,Full Time,Engineering & Manufacturing Department,6 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working culture is good.All employees are friendly,Nothing
Area Sales Manager,"Bengaluru/Bangalore, Karnataka",Full Time,Sales Support & Operations Department,5 Jul 2023,4.0,3.0,3.0,4.0,3.0,3.0,4.0,Employee growth focus,Missing guidance to new employees and seniors will not much focus for new employees
"Assistant Manager -(Light ,water-heater, Switches, Automation) EXPERIENCE CENTRE","New Delhi, Delhi",Full Time,Sales Support & Operations Department,5 Jul 2023,4.0,3.0,1.0,3.0,5.0,2.0,5.0,Very good appraisals but no recognition,Very old mindset girls will always get preference here doesn't matter if works or not
Deputy Manager - Channel Sales Development,Noida,Full Time,Sales Support & Operations Department,4 Jul 2023,4.0,5.0,4.0,4.0,4.0,5.0,4.0,"Work Culture, work life balance",Not much to dislike but need to improve at employee side benefits.
Senior Engineer,"Neemrana, Rajasthan",Full Time,Production & Manufacturing Department,4 Jul 2023,4.0,2.0,3.0,3.0,3.0,3.0,2.0,Own control on design,"No fix timing, late sitting"
Senior Service Engineer Team Lead,Noida,Full Time,After Sales Service & Repair Department,3 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,World class number 1 company in domastic home appliances product,Dealers and distributors replacement process is very deficalt
Deputy Manager,"Pune, Maharashtra",Full Time,Service Delivery Department,1 Jul 2023,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Excellent place to work here,Not much to learn
Am Human Resource,"Patna, Bihar",Full Time,HR Operations Department,1 Jul 2023,4.0,4.0,3.0,3.0,4.0,4.0,4.0,Good work life balance here,New learning is not there
Assistant Manager,"Goa, Goa",Full Time,BD / Pre Sales Department,0 Jul 2023,5.0,4.0,3.0,3.0,4.0,5.0,3.0,"It's good,",Pramotion activities and skills development
Assistant Sales Manager,"Nagpur, Maharashtra",Full Time,Retail & B2C Sales Department,9 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company's strategy and aggressiveness towards market.,5years criterion to rejoin for past employees.
Area Head,"Mumbai, Maharashtra",Full Time,Retail & B2C Sales Department,9 Jul 2023,4.0,2.0,2.0,4.0,4.0,1.0,2.0,Job security,Work life balance and unnecessary pressure without top management
Nimarana,Neemrana,Full Time,Engineering Department,9 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good experience 4 year complete,No
Dy. General Manager - Industrial Products,"Ahmedabad, Gujarat",Full Time,Enterprise & B2B Sales Department,8 Jul 2023,3.0,3.0,2.0,4.0,2.0,2.0,2.0,Brand image on customer mind.,Internal politics and cross working between HO and Branch level working
Commercial Head Accounts And Finance,"Haridwar, Uttarakhand",Full Time,Finance Department,8 Jul 2023,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Open work culture. Management is supportive and open for any change & improvement challenge,
Assistant General Manager Sales & Marketing,"Kanpur, Uttar Pradesh",Full Time,Enterprise & B2B Sales Department,5 Jul 2023,4.0,4.0,3.0,4.0,4.0,4.0,1.0,Good Organisation to work with.,Moreless Dealer oriented
JVP And Business Head Solar Trade And Rooftop,Noida,Full Time,Enterprise & B2B Sales Department,5 Jul 2023,5.0,5.0,4.0,5.0,4.0,5.0,4.0,Excellent company,All is very good in this company
Manager,Noida,Full Time,Enterprise & B2B Sales Department,5 Jul 2023,5.0,5.0,4.0,4.0,4.0,4.0,5.0,Lot's of learning in this organisation and you feel proud for association ...👍Team building culture ...,Multiple task in hand -
Assistant Manager,Noida,Full Time,Marketing Department,4 Jul 2023,4.0,4.0,3.0,3.0,3.0,4.0,3.0,"People, working culture","Salary , promotion"
Assistant Manager,"Ahmedabad, Gujarat",Full Time,Sales Support & Operations Department,4 Jul 2023,5.0,5.0,4.0,5.0,4.0,5.0,5.0,Good place to work,Multitasking of many operations
Deputy General Manager- Materials,"Faridabad, Haryana",Full Time,Procurement & Purchase Department,4 Jul 2023,3.0,2.0,1.0,3.0,2.0,3.0,3.0,Salary on time,No authority  even in senior position
Quality Engineer,"Alwar, Rajasthan",Full Time,Production & Manufacturing Department,3 Jul 2023,5.0,5.0,5.0,5.0,4.0,5.0,4.0,This is great place to work and multiple choice of grow our carier.,No comment
Regional Head (North-2) - Enterprise Business - (Assistant General Manager),Noida,Full Time,BD / Pre Sales Department,3 Jul 2023,4.0,4.0,1.0,5.0,4.0,2.0,4.0,The compensation and growth opportunities are good,The internal politics
Manager M1,"Chandigarh, Chandigarh",Full Time,Retail & B2C Sales Department,3 Jul 2023,3.0,1.0,2.0,3.0,1.0,1.0,3.0,Only travel expenses good,"Full of politics, while in company u’ve to forget that you have family."
Junior Engineer,Neemrana,Full Time,After Sales Service & Repair Department,3 Jul 2023,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Work environment & cleanliness of the plant.,Work timing is 9 to 5:30 but if you are in production department then you have to work 7 to 7.
Assistant Service Manager,"Kanpur, Uttar Pradesh",Full Time,Service Delivery Department,2 Jul 2023,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Good company also take care of our employee as well as our partner,There Is no word to say anything
Junior Engineer,Haridwar,Full Time,Production & Manufacturing Department,0 Jun 2023,1.0,1.0,1.0,5.0,1.0,1.0,1.0,Havells is a good company,12 ghante ki shift hai
Deputy Manager,"Coimbatore, Tamil Nadu",Full Time,Enterprise & B2B Sales Department,8 Jun 2023,5.0,5.0,3.0,5.0,4.0,4.0,5.0,Nice environment n friendly relationship our buddies.,Nothing
Senior Production Engineer,Neemrana,Full Time,Operations Department,7 Jun 2023,5.0,4.0,4.0,3.0,3.0,3.0,3.0,need improve transparency for every one who is working,nothing
Senior Executive,"Kolkata, West Bengal",Full Time,Retail & B2C Sales Department,6 Jun 2023,4.0,4.0,2.0,3.0,4.0,2.0,3.0,Saturday and Sunday off,"Company not willing to update, working with old pattern"
Sales Manager,"Vijayawada, Andhra Pradesh",Full Time,Retail & B2C Sales Department,5 Jun 2023,3.0,4.0,2.0,4.0,2.0,1.0,3.0,Salary and incentives are very good.,Bossism
Production Manager,"Sri City, Andhra Pradesh",Full Time,Production & Manufacturing Department,3 Aug 2023,3.0,4.0,3.0,3.0,1.0,2.0,3.0,Great investment's,Very less job security
"FG, RM , Logistics Incharge   (working remotely)",,Full Time,Operations Support Department,4 Jun 2023,5.0,4.0,4.0,4.0,4.0,5.0,3.0,Free and nice work place 👌,Management monopoly
Assistant Manager,"Mumbai, Maharashtra",Full Time,Enterprise & B2B Sales Department,4 Jun 2023,4.0,3.0,2.0,4.0,4.0,3.0,2.0,Good company with long heritage,Company doesn't have any market share in Western zone and management hardly wants to rectify and work on the issues
"Regional Head-North For Customer & Prescription,Enterprise Business Div,",Noida,Full Time,"BFSI, Investments & Trading Department",3 Jun 2023,3.0,2.0,1.0,4.0,1.0,2.0,1.0,No late working in HO,Internal politics..Too much excess manpower creates internal conflicts..
Rural Sales Officer,Market,Full Time,Enterprise & B2B Sales Department,2 Jun 2023,4.0,4.0,4.0,3.0,3.0,4.0,3.0,Work life balance,I don't know about that not confirmed
Deputy Manager,"Chennai, Tamil Nadu",Full Time,Enterprise & B2B Sales Department,9 Jul 2023,4.0,4.0,3.0,5.0,3.0,2.0,5.0,Electrical experience and patience required to be sustainable the job,Month on month review in front of other team members
Sales Executive,Hyderabad/Secunderabad,Full Time,"BFSI, Investments & Trading Department",1 Jun 2023,4.0,4.0,5.0,4.0,3.0,5.0,4.0,Good company,Not responding TL s any urjent required movement
Sales Officer,Haridwar,Full Time,Retail & B2C Sales Department,0 Jun 2023,3.0,2.0,2.0,1.0,1.0,1.0,1.0,I am not happy with company culture... Totally distributor base company...,Company culture not good... totally distributor base company.
Quality Assurance Engineer Trainee,Noida,Full Time,Engineering Department,9 Jun 2023,5.0,4.0,5.0,4.0,3.0,4.0,4.0,good company culture,fixed timings
Operator,"Baddi, Himachal Pradesh",Freelancer,Subject / Specialization Teacher Department,9 Jun 2023,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Salary on time without any delay,It's like a scam recruiter recruits candidates as a intern and there is no aby learning opportunities for them
Area Head,"Kanpur, Uttar Pradesh",Full Time,Sales Support & Operations Department,8 Jun 2023,4.0,4.0,3.0,5.0,3.0,4.0,4.0,Salary and Benefits on time.,Top management so slow in taking decisions.
Graduate Executive Trainee,Neemrana,Full Time,Business Process Quality Department,8 Jun 2023,1.0,1.0,1.0,2.0,3.0,1.0,2.0,Nothing,"Worst working Culture, No Employee engagement activities, bad Human resources team and a lot of uneducated employees."
Assistant Manager,"Siliguri, West Bengal",Full Time,Marketing Department,8 Jun 2023,4.0,4.0,1.0,3.0,5.0,5.0,3.0,"Settlement,  whether it is for any channel partner or employee, company had a clear transparency regarding settlement.",People won't get any support from seniors and get less appreciation for the hard work done by the individual.
Senior Engineer,Haridwar,Full Time,Production & Manufacturing Department,7 Jun 2023,4.0,3.0,3.0,3.0,2.0,3.0,3.0,New changes going on.,"NO salary structure, Jon security 0, work satisfaction 0."
Manager Hrd,"Baddi, Himachal Pradesh",Full Time,HR Operations Department,5 Jun 2023,4.0,4.0,4.0,5.0,4.0,3.0,4.0,You have lot of opportunities to learn,Politics
Dispatch Assistant&Billing,Alwar,Full Time,"BFSI, Investments & Trading Department",7 Jul 2023,3.0,3.0,3.0,3.0,2.0,3.0,3.0,Senior staff bad activity,Staff bad activity
Assistant Engineer,Neemrana,Full Time,Quality Assurance and Testing Department,3 Aug 2023,4.0,4.0,3.0,3.0,4.0,2.0,3.0,Culture is good,No any person is supposed in our team
Asst. Manager ( Production),"Alwar , Rajasthan",Full Time,"Operations, Maintenance & Support Department",3 Jun 2023,4.0,3.0,3.0,4.0,5.0,4.0,2.0,Job security,It's working culture.
Service Engineer,"Dehradun, Uttarakhand",Full Time,After Sales Service & Repair Department,8 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company,Good experience good company
Manager,"Guwahati, Assam",Full Time,Retail & B2C Sales Department,0 Jul 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Work life balance,Branch politics
Area Head,"Dehradun, Uttarakhand",Full Time,BD / Pre Sales Department,0 Jun 2023,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Nothing like Good ... Specially Dehradun Branch ... Branch head is Ravish Singh ji Sirf aur Sirf 2 logo ke isare par chalta hai ... Lavi Agarwal Jisko kuch aata nahi hai Farzi OD approve karata hai jab se usne join Kiya hai 25-30 log chhod kar gaye hai uski team ko management ko ye dikhai nahi de raha hai koi bhi Lavi Agarwal Aur Jitendar Yadav ke sath Join na kare nahi to baad me bahut regret hoga...Read More,"Ravish Singh bahut koi fark nahi padta management ko pata bhi chala ki Lavi Agarwal kam nahi karta aur to bate bana kar baar baar use bachaata tha...
Management ko Janna hi hai ki kya sachchai hai to 1 baar Purane jo log Lavi ki team me the usse feedback liya jaye"
Deputy Manager,Noida,Full Time,Engineering & Manufacturing Department,8 May 2023,3.0,3.0,1.0,2.0,2.0,3.0,3.0,Increment,"Senior Management  having Limited about product technicalities.
Unnecessary pressure Creation.
Objective/ Goal Not clear to management about what is required.
Project Planning is very poor.
Data Management is Worst.
No work from Home Policy.
Very Less Official Leaves"
Manager,Noida,Full Time,SCM & Logistics Department,0 Jun 2023,4.0,4.0,3.0,3.0,3.0,3.0,3.0,It's a good place to learn new things with entrepreneur spirit. Good brand value.,Lack of systems and processes. Poor organization structure. Leave policy is not friendly. No option of remote working. No sick leave. Somewhere in between a MNC and Lala company. But Lala culture prevails.
Graduate Engineer Trainee,"Neemrana, Rajasthan",Full Time,Engineering Department,0 Feb 2023,3.0,4.0,5.0,3.0,4.0,3.0,3.0,"As a GET, I had more learning than anyone in the plant. I had good training of the overall plant working. We are guide by the plant head directly. The best I dound here is there is no objection in suggestions ideas and learnings.","The culture is great but there are no basic facilities like Canteen, food is really bad aa of now. I mean IT culture is not there and thete are no cultural activities and any extracurricular activities which is very disappointing."
Sr. Manager - E-commerce,"Noida, Uttar Pradesh",Full Time,eCommerce Operations Department,8 Apr 2023,3.0,3.0,1.0,2.0,1.0,3.0,1.0,Top management doesn't know what is happening within thr teams down the line,"Some illiterate HOD's are sucking blood out of subordinates as they neither knows the traits of business nor they are ready to learn due to Ego issues, although they are good in flattering therefore the top management is happy."
Engineer,"Baddi, Himachal Pradesh",Full Time,PRODUCTION Department,2 Apr 2023,3.0,2.0,2.0,4.0,3.0,1.0,3.0,Nothing much to like apart from salary perspectives.,"Nothing to like.
Only politics
The person who are staying from 5,10, 15+ years...think what they do is only right and who hire from outside  has zero value.
But infact they himself know nothing practical about system of working.
If you try to do something new, be prepare leg pulling starts from the day you start to work something new.
Specialy in Production....
Your shift timing is only for name..... 
You will not sure when your going to leave the office even after your shift.
So work life balance is ZERO.
So simply,
If you want to work for learning ,and you want to work in system just even 10% accordance.
This company is not for you.
""HAVELLS"" is only a name.... Nothing inside.
Rest is your choice.
This is for baddi plant, i don't know about others....Read More"
Sr.manager,"Kanpur, Uttar Pradesh",Full Time,Marketing Department,5 Sep 2023,4.0,3.0,3.0,4.0,3.0,4.0,3.0,Overall Good,Profile issues and skill development
Manager - Commercial,"Jaipur, Rajasthan",Full Time,Accounting & Taxation Department,9 Jun 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,I found Havells as best organisation in my career even I have worked in 4-5 other companies.,Responsible alignment and work assignment as per their capabilities
Area Sales Manager,Lucknow,Full Time,BD / Pre Sales Department,6 Jun 2023,1.0,1.0,1.0,5.0,1.0,1.0,1.0,Not a good company to work they can replace u any moment to set their own person,Not a good culture they can replace u anytime to adjust their own person even you r performing good not a trustable management
Assistant Manager,Noida,Full Time,Domestic products Department,7 May 2023,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Don't know yet.,"Unequal pay in Havells.
You will get good pay if you have good connections.
If you have good connections (drive someone's car, good at buttering) , you will do office job otherwise you will get permanent outdoor jobs."
Area Service Incharge,"Bhopal, Madhya Pradesh",Full Time,After Sales Service & Repair Department,3 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,For branch leval not doing as par company policy ho is goog culature.
Driver,"Baddi, Himachal Pradesh",Full Time,Hardware Department,3 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Driver ki job ke liye apply kiya hai maine mujhe 10 sal ka experience hai automatic aur gear wali donon gadi Chala Leta Hun badi aur chhoti sab badhiya Leta Hun,Loading sab badhiya Chala Leta Hun main automatic aur gear wali sari gadi Chala Leta Hun main iske liye mujhe center off government se praman Patra Mila hua hai
