Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Assistant Manager- Hr,Hyderabad/Secunderabad,Full Time,HR Business Advisory Department,5 Feb 2023,4.0,5.0,3.0,4.0,5.0,5.0,4.0,"Culture of the company
Support by management
Leaves system",Few people are feeling insecure
Senior Executive - Sales & Marketing,Amritsar Chheharta,Full Time,Other Department,3 Aug 2023,5.0,5.0,5.0,5.0,3.0,5.0,4.0,yes I like,no I good working
Sales Support Officer,"Chennai, Tamilnadu",Full Time,Retail & B2C Sales Department,2 May 2023,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Support the employee and Encouraging.,Nothing
Marketing Executive,"Odisha ,Balasore",,"BFSI, Investments & Trading Department",1 Apr 2023,5.0,5.0,3.0,4.0,4.0,5.0,3.0,I likes all over of my company.,Don't have any dislikes.
Trade Marketing Manager,"Gurgaon/Gurugram, Haryana",Full Time,Marketing Department,1 Dec 2022,3.0,3.0,2.0,2.0,3.0,3.0,2.0,Organization culture is good,HR needs to interact with Mid level management Employees on existing working conditions and what's happening in the Departments
Senior Territory Manager,"Kolkata, West Bengal",Full Time,Consumer durable Department,5 Jun 2023,4.0,4.0,4.0,4.0,5.0,4.0,5.0,Brand value & overall work culture is very good. job security & work life balance is also find good in this organization.,Service issue.
Asst Regional Manager,Balanagar,Full Time,Retail & B2C Sales Department,5 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture is good teart every one commonly.You can initiate new thing will be accepted,No
Assistant Manager Indirect Taxation,Gurgaon/Gurugram,Full Time,Finance Department,3 May 2023,3.0,3.0,2.0,3.0,3.0,4.0,2.0,Salary on last working day,nothing as such
Sale Executive   (working remotely),,Full Time,Marketing Department,3 May 2023,5.0,3.0,5.0,4.0,4.0,4.0,2.0,"Overall gud .
Supporting team",No
Senior Rural Business Officer,Gurgaon/Gurugram,Full Time,Enterprise & B2B Sales Department,3 Dec 2022,5.0,4.0,4.0,3.0,4.0,4.0,4.0,"Brand Image, Support from Management, Service section, Account management, Good and supportive HR, Transport Support.",Nothing special.
Logistics Supervisor,"Aluva, Kerala",Full Time,Procurement & Purchase Department,6 Jan 2023,5.0,5.0,4.0,4.0,4.0,4.0,4.0,I like working for Usha becouse there are very satisfied for there jobe,No dislike
Deputy Manager,Gurgaon/Gurugram,Full Time,Corporate Training Department,6 Jan 2023,5.0,4.0,5.0,3.0,5.0,5.0,4.0,Team bonding. Supportive top management...,Nothing as concern.
Assistant Sales Manager,Sector V,Full Time,Retail & B2C Sales Department,3 May 2023,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Work environment,"Nothing, healthy work culture"
Senior Territory Manager,"Guwahati, Assam",Full Time,Sales Support & Operations Department,3 Apr 2023,3.0,2.0,4.0,4.0,3.0,4.0,3.0,Company Products are very good,Company policy is not good
Production Engineer,Hyderabad/Secunderabad,Full Time,Product Management - Technology Department,4 Aug 2023,2.0,3.0,2.0,2.0,2.0,2.0,2.0,No,All dislikes .no proper management
Senior Sales Executive And Team Leader   (working remotely),,Full Time,Sales Support & Operations Department,5 Feb 2023,5.0,4.0,4.0,5.0,4.0,4.0,4.0,This company is good cultural for employee and international company,No dislike in this company
Service Supervisor,GUWAHATI,Full Time,After Sales Service & Repair Department,7 Feb 2023,4.0,5.0,5.0,3.0,5.0,5.0,2.0,ORGANIZATION IS GREAT,I am not getting salary according to my work
UJ Promoter,"Lucknow, Uttar Pradesh",Full Time,Retail & B2C Sales Department,5 May 2023,4.0,3.0,3.0,3.0,4.0,4.0,2.0,Good behaviour of staff and seniors.,Nothing
Territory Manager,"Lucknow, Uttar Pradesh",Full Time,Sales Support & Operations Department,8 Feb 2023,5.0,5.0,5.0,4.0,5.0,4.0,5.0,Usha most trusted brand in india.and family.,No any dislikes.
Long Arm Sales Manager,"Nagaon, Assam",Full Time,Retail & B2C Sales Department,6 Mar 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Very well raport company. I am happy to work here,Not for yet
Sales Promoter,Delhi,Full Time,Retail & B2C Sales Department,1 May 2023,5.0,5.0,4.0,5.0,4.0,5.0,2.0,All Good,No promotion and oportunaty
Territory Manager,"Patna, Bihar",Full Time,Retail & B2C Sales Department,3 Jun 2023,4.0,2.0,1.0,5.0,1.0,2.0,2.0,Organisation is trusted on the basis of quality & service in Fan & appliances devision.,Working culture
Channel Sales Promoter,"Bhopal, Madhya Pradesh",Contractual,Enterprise & B2B Sales Department,2 Feb 2023,3.0,3.0,3.0,2.0,3.0,3.0,2.0,Skill development.,"Third party pay - roll, out of trend working."
Territory Sales Manager,"Raipur, Chhattisgarh",Full Time,Sales Support & Operations Department,9 Mar 2023,5.0,2.0,4.0,5.0,3.0,5.0,3.0,Everything is good,Nothing is dislike in usha
Field Technician,Noida,Full Time,Service technician  Department,7 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Nice company and good staff 
I got to learn a lot from the company.
All the products of Usha company are full of quality.",Like
SAP Consultant And Executive,Gurgaon/Gurugram,Full Time,General Insurance Department,9 Jun 2023,4.0,4.0,5.0,4.0,5.0,4.0,5.0,skil development/learning,no dislike job
Quality Inspector,"Ludhiana, Punjab",Full Time,Production & Manufacturing Department,7 Mar 2023,5.0,4.0,4.0,4.0,5.0,4.0,3.0,I like it 👌,No dislike
Please Give Me Job Because I Am 15 Years Old And L Want Money Please Help Me    (working remotely),,Full Time,Banking Operations Department,3 Feb 2023,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Please give me job because I am 15 years old and want money for my study,No I have not problem
EHS-Deputy Manager Ratified Safety Officer,Hyderabad/Secunderabad,Full Time,EHS  Manager  Department,3 Jul 2023,5.0,5.0,3.0,5.0,5.0,5.0,4.0,Overall Culture,No Team Work
All India GTM Cordinator -Electric Fans,Gurgaon/Gurugram,Full Time,Sales Support & Operations Department,3 Feb 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"The culture, brand equuty and the job satisafaction.",The individual growth
Deputy Sales Manager (PIC),Gurgaon/Gurugram,Full Time,Retail & B2C Sales Department,4 Dec 2022,4.0,4.0,5.0,4.0,5.0,4.0,4.0,"Good work culture 
Employees oriented company",Facing the branding utility
Sales Executive,Gurgaon/Gurugram,Full Time,Marketing Department,4 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company and happy Employee,No only good job
Assistant Regional Manager,"Indore, Madhya Pradesh",Full Time,Enterprise & B2B Sales Department,1 Dec 2022,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Over all good culture,Slow decision making
Sales Executive,"Agra, Uttar Pradesh",Full Time,Sales executive  Department,5 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good experience,No question
Service Manager,Bhubaneswar,Full Time,Voice / Blended Department,5 Mar 2023,3.0,3.0,3.0,3.0,4.0,4.0,3.0,It's ok,Lot of policies
Executive,Gurgaon/Gurugram,Full Time,SCM & Logistics Department,0 Mar 2023,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Work is passion to team.,Bonus
Service Manager,"Gurgaon/Gurugram, Haryana",Full Time,"Operations, Maintenance & Support Department",4 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Every thing is good and over all company is excellent for working,Nothing
Sales Man,"Purulia, West Bengal",Contractual,After Sales Service & Repair Department,8 Mar 2023,5.0,5.0,4.0,5.0,4.0,4.0,3.0,Very nice work place,System work verry slow
Lasm   (working remotely),,Full Time,BD / Pre Sales Department,5 Jan 2023,2.0,3.0,3.0,2.0,4.0,2.0,2.0,No comments  bcz I dnt like work with usha,Management are vry bed
DSM,Hyderabad/Secunderabad,Full Time,Retail & B2C Sales Department,1 Jan 2023,3.0,4.0,4.0,2.0,4.0,4.0,2.0,Will get get best training and culture.,Salary and increment culture not good in Usha.
SAP Commercial Officer,"Chennai, Tamil Nadu",Full Time,Back Office Department,3 Feb 2023,4.0,3.0,4.0,3.0,4.0,2.0,3.0,No work pressure,No work life balance
Regional Sales Manager - Fans,"Kolkata, West Bengal",Full Time,Sales Support & Operations Department,2 Feb 2023,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Good brand name,"Lack of organized approach, full of leg pulling and politics, slow-paced organization , no job security."
Operations Executive,Mumbai,Full Time,Operations Department,1 Jun 2023,5.0,3.0,3.0,5.0,5.0,5.0,3.0,Work culture office colleagues,Internal politics dept head salary
Senior Associate,"Gurgaon/Gurugram, Haryana",Full Time,IT Network Department,9 Nov 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Only salary came on time, nothing else.","The work culture is pathetic, no respect from seniors, and always threatened to terminate. They believe in slavery culture. Life becomes hell. Zero growth.No work-family balance."
Team Lead,"Hyderabad/Secunderabad, Telangana",Full Time,Sales & Marketing Department,3 Dec 2022,4.0,4.0,4.0,5.0,4.0,4.0,4.0,Employes supporting company,Giving less salary to employees
Bhopal,D Mart Ayodhya Bypass Bhopal,Full Time,Isp Department,9 Dec 2022,5.0,5.0,4.0,5.0,3.0,4.0,1.0,All usha product quality and new model time to time lunch & 100% copper usse,Company promotion nhi karti hai
Regional Manager,"Lucknow, Uttar Pradesh",Full Time,Sales Support & Operations Department,5 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent Work Place for Work,Nothing
Assistant Regional Manager,"Kolkata, West Bengal",Full Time,BD / Pre Sales Department,0 Feb 2023,5.0,5.0,4.0,3.0,4.0,5.0,4.0,It's a nice experience to worked with Usha.,Overall good
Deputy Manager,"New Delhi, Delhi",Full Time,,8 Nov 2022,5.0,4.0,4.0,4.0,4.0,4.0,4.0,"Best company to work with, best working atmosphere and culture",Nothing which I can dislike
Sales Officer,Ghaziabad And Meerut,Full Time,Marketing Department,8 Feb 2023,5.0,3.0,4.0,3.0,4.0,5.0,3.0,Retailing sales and distributor sales,Retailing sales and distributor sale
Senior Department Manager,"Jaipur, Rajasthan",Full Time,,1 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work cultuer and ethic of the organization,"As far as my understanding, I did not encounter any activity which is dislike for me. I always happy to work in Usha"
Territory Sales Manager,"Guwahati, Assam",Full Time,Retail & B2C Sales Department,9 Sep 2022,3.0,5.0,5.0,3.0,2.0,1.0,3.0,Lots of learning,Target is based on previous year and no matter how the situation is current year. And you will also be terminated if no target is completed one month
Usha,"Balanagar,telangana",Full Time,Sfi Department,8 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I like team work, respect work,it is repeated  company , complete project work time to time","Sometime vasting of time,"
Commercial Officer,"Ahmedabad, Gujarat",,Administration Department,1 Oct 2022,5.0,4.0,4.0,5.0,4.0,4.0,4.0,My reporting manager was very good.,Some people do not like Hindi speaking person in Gujarat office.
Deputy Manager   (working remotely),,Full Time,BD / Pre Sales Department,4 Feb 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,Evening is good,Nothing
Rural Business Officer,Gurgaon/Gurugram,Full Time,Enterprise & B2B Sales Department,2 Feb 2023,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Work culture.,Schemes circular not circulate on timely.
Senior Territory Sales Management Executive   (working remotely),,Full Time,,4 Jan 2023,3.0,5.0,3.0,4.0,3.0,5.0,3.0,My paisahan in job usha international company,Yes
Senior Territory Manager,"Patna, Bihar",Full Time,Marketing Department,6 Feb 2023,5.0,4.0,5.0,4.0,5.0,5.0,3.0,Very nice work culture.,Best work place and best quardination.
Territory Manager,"Lucknow, Uttar Pradesh",Full Time,Retail & B2C Sales Department,8 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Work culture is good
Sr. Commercial Executive,Gurgaon/Gurugram,Full Time,Commercial Department,3 Jan 2023,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Lots of training session and development activities.....,Company system is good
Senior Territory Manager,"Chennai, Tamil Nadu",Full Time,BD / Pre Sales Department,9 Dec 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Some of the working system not acceptable,Great work environment.
Marketing Manager,"Guwahati, Assam",Full Time,Marketing Department,6 Jan 2023,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Old work culture.,Working condition
Senior Officer,Mumbai,Full Time,Commecial Department,4 Feb 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Nothing is to be dislike,Good culture  for work
Rural Sales Officer,"Guwahati, Assam",Full Time,Enterprise & B2B Sales Department,6 Mar 2023,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Salary increments,
Territory Manager,"Indore, Madhya Pradesh",Full Time,Retail & B2C Sales Department,5 Oct 2022,5.0,5.0,4.0,3.0,5.0,5.0,3.0,"Working culture, all supportive team &  senior Management",Salary and other benifits
Rural Sales Officer,"Unnao, Uttar Pradesh",Full Time,Rural business division  Department,8 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Happy work with usha,Every thing is good
Senior Manager,Mumbai,Full Time,BD / Pre Sales Department,6 Jan 2023,4.0,4.0,3.0,4.0,3.0,3.0,3.0,Good company to stay,Job security
Deputy Sales Manager,Hyderabad/Secunderabad,Full Time,BD / Pre Sales Department,9 Jan 2023,4.0,4.0,3.0,3.0,3.0,3.0,3.0,Good culture,Nothing specific
Deputy Manager,"Gurgaon/Gurugram, Haryana",Full Time,Accounting & Taxation Department,7 Feb 2023,2.0,5.0,4.0,4.0,4.0,1.0,4.0,Nothing,harrasement with girls.. especially married girls..
Quality Assurance Analyst,Hyderabad/Secunderabad,Full Time,Quality Assurance Department,8 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,The best job of my life,No comments
Sales Associate,"Srinagar, Jammu & Kashmir",Full Time,,3 Dec 2022,5.0,5.0,5.0,5.0,1.0,5.0,1.0,very good company good product,No
Deputy Manager,Gurgaon/Gurugram,Full Time,Sales Support & Operations Department,5 Apr 2023,4.0,5.0,4.0,3.0,5.0,4.0,4.0,Work life balance,Very slow process
Assistant Regional Manager,"Mumbai, Maharashtra",Full Time,Retail & B2C Sales Department,0 Mar 2023,3.0,3.0,4.0,3.0,5.0,4.0,4.0,Excellent  culture to work,Growth is slow
Assistant Manager,Gurgaon/Gurgram,Full Time,Trade Marketing Department,0 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I love it's work culture and HR policy and time to time event alongwith break party.,Not yet noticed that I disliked.
Sales Marketing Technician Sewing Machine   (working remotely),,Full Time,Technology / IT Department,9 Jan 2023,2.0,1.0,2.0,3.0,3.0,2.0,2.0,Marketing technician home service,Work office
Senior Sales Manager,"Kochi, Kerala",Full Time,Marketing Department,6 Nov 2022,5.0,5.0,5.0,4.0,4.0,4.0,3.0,Comfortable work culture,I can't say anything wright now.
Sales & Marketing,"Hyderabad/Secunderabad, Telangana",Full Time,,1 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like to work any environment,Nothing else
Deputy Manager Service,"Patna, Bihar",Full Time,Operations Support Department,1 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best company to work with.,No
Officer,"Patna, Bihar",Full Time,Administration Department,4 Aug 2022,5.0,5.0,5.0,4.0,5.0,5.0,4.0,It is good to work in usha international ltd because company culture and discipline is maintained and time to time watch is also done,Nothing
Territory Sales Manager,"Surat, Gujarat",Full Time,Sales Support & Operations Department,6 Jun 2023,5.0,1.0,5.0,1.0,5.0,3.0,1.0,All things is very good but not committed for appraisal. Appraisal process is very slow and company try to hired in low range. Company don't care for hard working employees and higher new employee on high packages. After overall is good experienced.,Only appraisal
Assistant Territory Manager,"Jaipur, Rajasthan",Full Time,Retail & B2C Sales Department,6 Sep 2022,5.0,5.0,5.0,4.0,4.0,5.0,3.0,"Work culture, Helping team, everything is good in this company.","Nothing, Only TA-DA is average."
Sales Officer,Hyderabad/Secunderabad,Full Time,Marketing Department,2 Jan 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I dont like,I dont like
Warehouse Incharge,"Rajpura, Punjab",Full Time,CSR & Sustainability Department,1 Dec 2022,2.0,1.0,1.0,1.0,1.0,1.0,1.0,It is wrong sop,It is bad sop
Senior Territory Manager,"Zirakpur, Punjab",Full Time,Sales Support & Operations Department,2 May 2023,3.0,2.0,5.0,3.0,4.0,2.0,4.0,"Self learning.
Team support.","Customer End Service is zero.
Work Support is zero.
Higher level person doesn’t know about what’s going on ground level.
No Advertisements support to sub dealers.
They are so slow as compared to other completions brand."
Service Engineer,Gurgaon/Gurugram,Full Time,"Operations, Maintenance & Support Department",1 Dec 2022,3.0,2.0,5.0,4.0,1.0,1.0,4.0,Advance software use by company,Most of time loss in unusual meeting that affect the daily work activity
