Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Senior Sales Executive,Bhopal,,,9 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not at all,Good work
Hr Executive,,,Stores & Material Management Department,7 Mar 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,I have good experience with panasonic india pvt ltd as a sales executive what i am today or position credit goes to this organization.thanks to build my career in new way to achieve something in short period of life in long term of life journey.
FIS,Agra,,Agra  Department,2 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,nothing because idont have a negative idea,
L4 Repair Santer,Pune,,L4 senter Department,5 Sep 2018,2.0,5.0,5.0,5.0,4.0,5.0,5.0,,
Area Sales Manager,Lucknow,,Enterprise & B2B Sales Department,6 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sales Person,South Delhi,,Retail & B2C Sales Department,9 Sep 2017,4.0,3.0,3.0,4.0,5.0,5.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,4.0,5.0,4.0,4.0,4.0,,
Senior Executive,Ahmedabad,Full Time,Sales Department,5 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's Awesome Experience With Panasonic,Nobody Can Dislike
Junior Sales Officer,"Hassan, Karnataka",Full Time,,4 Dec 2022,5.0,4.0,4.0,4.0,3.0,5.0,3.0,Work and company colleagues,Nothing
Assistant Manager North Kolkata,Kolkata,,Operations Department,0 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,Policies need to be more refined
Junior Sales Officer,Ahmedabad,,,7 Sep 2017,4.0,4.0,4.0,4.0,5.0,4.0,3.0,Job security,Career growth
Salas Promotar,Allahabad,,Retail & B2C Sales Department,8 Aug 2017,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Yes,No
Assistant Sales Manager,Chhatishgad,,BD / Pre Sales Department,9 Jan 2019,5.0,5.0,5.0,1.0,1.0,3.0,2.0,25000,Manoj Chauhan
Counter Sales Executive,Kolkata,,Sales Department,3 Feb 2018,4.0,4.0,5.0,5.0,3.0,5.0,4.0,Overall Good,..
Executive,Jhajjar,,,5 Mar 2018,5.0,4.0,5.0,5.0,3.0,5.0,4.0,Good,Good
Lab Technician,Gurgaon,,"Operations, Maintenance & Support Department",5 Sep 2017,5.0,4.0,4.0,4.0,3.0,4.0,4.0,Work environment,Training
Branch Accounts Head,Ranchi,,,3 Aug 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,4.0,4.0,4.0,5.0,4.0,,
Fis,Ludhiana,Full Time,Retail & B2C Sales Department,2 Sep 2017,4.0,4.0,4.0,4.0,3.0,3.0,3.0,Good experience,Good
Technical Support Engineer,Noida,Full Time,,5 Jul 2018,2.0,1.0,2.0,1.0,1.0,1.0,1.0,Not good,Profile is not good and rotational shifting
Supervisor,Delhi,Full Time,Sales & service Department,7 Aug 2018,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Team work,Nothing
Jso,Kolkat,Full Time,Enterprise & B2B Sales Department,3 Sep 2017,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Good company,In pansonic offrole person cant upgrade in next level
Internal Auditor & SOX Auditor,Gurgaon,,Internal audit Department,7 Dec 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Best company I have ever worked with..awesome culture, helpful colleagues",Nothing
Key Account Manager MBO And Organized Retail Sales,Indore,,Sales Department,0 Sep 2017,4.0,4.0,2.0,4.0,5.0,4.0,2.0,Good Company.... Care 4 employee is really the best...,No one measure performance...
Service Engineer (pabx,"Installation, Configuration & Troubleshooting Of PBX & CCTV",,,8 Aug 2017,4.0,4.0,4.0,5.0,4.0,3.0,5.0,"My Colleage Nd Support from seniors.. 
Equallty",Nothing overall good Experience
Junior Sales Officer,Chandigarh,,,4 May 2018,5.0,5.0,3.0,4.0,5.0,4.0,3.0,Panasonic video camera  sales & Markting,"Good team mates,I have learnd lots of things working in Panasonic.."
Sales And Marketing,Ranchi,,,8 Aug 2017,4.0,3.0,4.0,5.0,5.0,5.0,5.0,"I got better opportunities than what I was there,so I moved in another company.",
Visual Merchandiser,Ranchi,,Marketing Department,2 Jan 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
Sales Executive,Akola,,Electronic  Department,9 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,This is the best brand and good salary and expenses for,My some senior
Sels Parmoter,Alwar,,,0 May 2018,2.0,2.0,2.0,2.0,1.0,2.0,1.0,Very Bad...I join julay as a R.m of Panasonic mobile..but company terminate me within 3month with out a vaital reason...,There is no job security
Retail Manager,Kolkata,,Retail & B2C Sales Department,8 Jan 2018,3.0,2.0,2.0,2.0,1.0,2.0,1.0,I like this quality,He is giving havi target
Sales Executive,Begumpet,,HA AND LED Department,6 Oct 2017,5.0,1.0,1.0,1.0,1.0,3.0,1.0,Nothing,Politics
Executive Engineer,Jhajjar,,,9 Jan 2019,2.0,3.0,5.0,5.0,4.0,5.0,5.0,Electronic job,Electronic job
Helper,Bangalore,,product department Department,8 Aug 2017,4.0,1.0,1.0,1.0,1.0,1.0,1.0,Simply to work at Panasonic is great,A few management not good
Trainee,Bangalore,,,1 Aug 2019,1.0,3.0,3.0,4.0,4.0,3.0,3.0,Ok,Ok
Jr.  Project Supervisor,,,,7 May 2018,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,
Junior Officer,Guwahati,,Stores Department,5 Oct 2017,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,
Head Hr & Administration,Chennai,,HR Operations Department,8 Jul 2019,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,2.0,2.0,2.0,2.0,1.0,,
Regional Sales Manager,Mumbai,Intern,Retail & B2C Sales Department,6 Sep 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,It was a really worst place to work... dont join these unethical company,"No job security .No ethics.No Support ,huge loss for distributors."
Dakshineswar,Kolkata,Full Time,,8 Aug 2017,5.0,4.0,5.0,5.0,3.0,5.0,3.0,Wonderful...,Good experience friendly culture. Products quality is good.
Jso,,,Marketing Department,6 Apr 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There have any time face unpredictable deassign.,Learning
Area Sales Manager,,,BD / Pre Sales Department,0 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work life balance,Salary
Sales Executive,Chandigarh,,Retail & B2C Sales Department,3 Sep 2017,5.0,3.0,5.0,3.0,5.0,5.0,4.0,Work environment,Fantastic
Marketing Intern,Bhubaneswar,,,2 Jul 2018,5.0,4.0,4.0,4.0,2.0,5.0,3.0,,
Area Service Manager.,,,Service Delivery Department,1 May 2018,1.0,4.0,5.0,3.0,4.0,4.0,5.0,,
Branch Commerical Co-ordinator,Hubballi-Dharwad,,Finance  Department,6 Mar 2018,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Service Eng,,,IT Support Department,8 Feb 2019,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Deputy Manager,,,,8 Jan 2018,3.0,1.0,2.0,4.0,4.0,2.0,1.0,,
,,,,,,4.0,5.0,4.0,3.0,5.0,5.0,,
,,,,,,4.0,4.0,3.0,3.0,2.0,3.0,,
,,,,,,4.0,4.0,3.0,3.0,2.0,3.0,,
Seles Executive,Chandrapur,Full Time,Digital Marketing Department,1 Sep 2018,2.0,3.0,4.0,1.0,1.0,1.0,1.0,no growth for salary,no training and no growth
Air-conditioning Engineer,Deb Lane And Tagore Park,Full Time,Service head engineer  Department,7 Jun 2020,5.0,3.0,4.0,2.0,1.0,3.0,1.0,No job security and salary very low compare to market,It's a great experience with Panasonic
Marketing Executive,Kolkata,,,8 Aug 2017,5.0,5.0,3.0,4.0,4.0,4.0,5.0,Nothing not required,Lots of training sessions are organised to improve skills. Recreational activities are organised frequently to keep employees motivated.
Client Technical Support Associate,Gurgaon/Gurugram,,Operations Support Department,8 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It needs improvement in work load on employees. Need to maintain work balance between peers. Also work-life balance can be improvised though it has improved a lot over past few years.,On an average Work Satisfaction
Assistant Manager Finance And Accounts,Gurgaon,,,0 Apr 2018,4.0,3.0,5.0,4.0,4.0,5.0,4.0,unsystematic Preasure,All are Good
Area Manager,Ahmedabad,,Retail & B2C Sales Department,6 Mar 2020,3.0,2.0,3.0,3.0,3.0,4.0,3.0,Good,The Company is open to Innovation & adapt technology.
Bhagalpur,Bhagalpur,,Service Center Department,2 Oct 2018,5.0,4.0,4.0,4.0,5.0,5.0,5.0,Appraisal,
Senior Executive Stores,,,SCM & Logistics Department,9 Aug 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Service Engineer,,,,7 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Jso,Bangalore,,"Operations, Maintenance & Support Department",6 Nov 2017,4.0,3.0,4.0,3.0,5.0,5.0,4.0,,
,,,,,,3.0,4.0,3.0,5.0,5.0,4.0,,
,,,,,,3.0,5.0,3.0,4.0,4.0,4.0,,
Junior Officer,Ggn,Full Time,Service Department,5 Jan 2019,3.0,2.0,4.0,3.0,3.0,5.0,2.0,good overall,work life not balanced
Account Executive,Gurgaon/Gurugram,Full Time,Accounting & Taxation Department,4 Jul 2023,4.0,2.0,4.0,3.0,3.0,5.0,2.0,"Feel free and it is a team work,good experience","Compensation is decent , but growth is slow."
Junior Sales Officer,Hyderabad,,,5 Sep 2018,5.0,1.0,4.0,4.0,2.0,4.0,4.0,Innovation and on job training,Lack of work life balance
Sr.executive New Product Develpment,"Jhajjar ,hariyana",,,8 Aug 2017,3.0,5.0,5.0,4.0,4.0,4.0,3.0,Work environment,Nothing here to dislike
Sales Executive,Gurgaon,,Sales  Department,0 Apr 2018,5.0,3.0,3.0,5.0,3.0,3.0,3.0,Good experience with Panasonic India Pvt.Ltd.,
Manager,,,BD / Pre Sales Department,6 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Product Manager-marketing,Gurgaon,,Marketing Department,0 Jun 2019,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
"DM NPD, QUALITY And OEM Business Management",Jhajjar,,Production & Manufacturing Department,0 Jun 2023,5.0,5.0,5.0,5.0,3.0,5.0,4.0,,
DIRECT ENGINEER - PANASONIC INDIA PVT.LTD,Surat,,Customer Service Department,7 May 2022,5.0,5.0,5.0,5.0,3.0,5.0,4.0,,
Rso,Jabalpur,,,3 Dec 2019,4.0,2.0,3.0,4.0,2.0,2.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,3.0,4.0,4.0,4.0,,
,,,,,,4.0,5.0,3.0,4.0,4.0,4.0,,
Isd,Kolkata,Full Time,Marketing Department,8 Mar 2018,2.0,2.0,3.0,1.0,3.0,5.0,2.0,Ok,Ok
Store Assistant,Haryana,,SCM & Logistics Department,5 Aug 2018,5.0,2.0,3.0,1.0,3.0,5.0,2.0,"Except the higher management all the middle and low level team mates are very friendly. No job security for consultants , maybe employees has that security. No personal and professional growth is expected if you are not chinese.",politics
Senior Application Consultant,Singapore,,Software Development Department,6 Apr 2019,3.0,5.0,5.0,5.0,4.0,5.0,3.0,Only big brand name,No work life balance and very much political mgmt
Area Service Manager,Pune,,Operations Department,3 Mar 2018,2.0,2.0,1.0,2.0,1.0,2.0,2.0,Assembly mall refrigerators,"Nothing like...dislikes 👎....
Everything was great job n great trainer very friendly always they use to help"
Assembly Fitter,Oizumi Machi Japan ??,,,2 Oct 2022,5.0,1.0,1.0,3.0,1.0,1.0,1.0,Very good company,Service policy
Sales Team Leader,Hyderabad,,Retail & B2C Sales Department,8 Jul 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Office location,No growth
Program Manager- New Products,Gurgaon,,Construction Engineering Department,4 Apr 2019,3.0,4.0,4.0,3.0,4.0,5.0,5.0,Good,Pressure workload
Store Incharge,Tp Nagar Agra,,Administration Department,7 Jun 2019,4.0,3.0,1.0,3.0,3.0,3.0,1.0,"It's a good expirence,panasonic is nice compnay in as compaire to compition..","Only one thing is not good in panasonic which is "" increment( growth) if any sales person have that pretension than company should take one step forward."
Sales Executive,Shivaji Nagar,,Sales  Department,2 Sep 2019,4.0,4.0,3.0,5.0,4.0,4.0,3.0,"Very bad, there is so much discrimination in Panasonic as there is not so much discrimination in Indian society. There is no life of off roll. Yes you can learn lot of things. But you can't even grow. Think hard.",
It System Administrator,,,,5 May 2018,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
Retail Sales Officer,Jaipur,Full Time,,4 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Over all company is to good,No
Service Coordinator,,,,5 Nov 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Amazing,Its good
Sales Executive,,,,5 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,very bad,everything
"Supply Chain Planner-Supply Planning, Demand Planning, Inventory Management",Gurgaon,,,1 Apr 2018,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Skill development,Work life balance
Senior Service Executive,Gurgaon/Gurugram,,Construction / Manufacturing Department,7 Jun 2022,3.0,1.0,1.0,2.0,1.0,1.0,1.0,Compensation,Except compensation rest everything
Area Sales Manager,Ranchi,,BD / Pre Sales Department,9 Aug 2018,2.0,2.0,3.0,2.0,2.0,2.0,2.0,"On job training, full empowerments, travels",Politics
Head-Display Products,Gurgaon,,Sales Department,2 Sep 2017,4.0,1.0,1.0,4.0,1.0,1.0,2.0,Experience,Salary was low
Store Incharge,Lucknow,,,8 Aug 2017,3.0,4.0,5.0,4.0,4.0,4.0,5.0,VERY GOOD,NO
Technician,Kannur,,Technical Department,6 Feb 2022,4.0,2.0,3.0,1.0,3.0,3.0,2.0,,
"Jhajjar,haryana, India",JHAJJAR,,STORE Department,8 Dec 2018,5.0,4.0,4.0,3.0,3.0,3.0,2.0,,
,,,,,,5.0,5.0,5.0,3.0,5.0,5.0,,
Company Secretary,Gurgaon,Full Time,Accounting & Taxation Department,1 Sep 2017,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Panasonic as an employer is a very good company because company will grow you not only professionally but also make changes in your behaviour by providing various trainings depending upon the requirement of trainee. Also company provide lot of opporunity to grow you & share their global experience in performing various task. Overall it is an excellent company to work & make you learn various task.,There is no such issue with me as I was reporting foreign expetriate who actually helps me grow in career.
Regional Service Manager,Kolkata,,IT Support Department,3 Nov 2018,5.0,3.0,4.0,3.0,5.0,4.0,4.0,"Company policies very good 
Create atmosphere of work my experience is wonderful",No reason dislike my favorite or number 1 company
FIS,Grugram,,Retail Store Operations Department,6 May 2022,5.0,4.0,3.0,5.0,4.0,4.0,5.0,No comments,No comments
Senior Executive Technical ( HA ),Kolkata,,Service  Department,1 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great place to work here,Nothing
Area Service Manager,Kolkota,,Engineering Department,1 Dec 2021,5.0,5.0,4.0,5.0,5.0,5.0,5.0,It's a good company idea's for life,No
Operator Technician,Gurgaon,,Corporate Communication Department,7 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Non supportive organization
Sales Executive,,,Retail & B2C Sales Department,4 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good experience with the team and helpful crmand salary on time,Without  estimation my job has been lost and I'm surfing long time for job
Project Manager- Service Delivery,Gurgaon,,Service Delivery Department,1 Oct 2018,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Team Leader,,,Retail & B2C Sales Department,0 Aug 2019,4.0,5.0,5.0,5.0,5.0,5.0,1.0,,
Service Engg,"Gurgaon/Gurugram, Haryana",,,7 Jan 2023,5.0,1.0,1.0,1.0,1.0,1.0,4.0,,
,,,,,,3.0,4.0,4.0,5.0,5.0,4.0,,
,,,,,,3.0,4.0,4.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,,,
Operator,Haryana,Full Time,Production Department,8 Feb 2019,4.0,3.0,4.0,4.0,5.0,5.0,5.0,"Teammates,job security, work environment",Politics
Company Secretary & Legal Head,Gurgaon,Full Time,Accounting & Taxation Department,5 Feb 2022,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Place where you can grow where lot of exposure is available for growth and Salary for right candidate is not a constraint,Nothing
Junior Officer,Kolkata,,,7 Mar 2018,5.0,5.0,5.0,5.0,3.0,5.0,3.0,It's one of the greatest company's ever I have worked,Nothing
Junior Sales Officer,Bengaluru,,,1 Mar 2020,5.0,5.0,5.0,5.0,3.0,5.0,3.0,"Somany things to learn everyday we get new to learn . Everyday we get new classes for the new added technology in the product. After joining Panasonic I become a professional photographer.
Enjoyed a lot working with Panasonic experience center. Great management.",Can't say anything yes one thing is little to change that is making employees on pay roll.
Administration Executive,"Gurgaon/Gurugram, Haryana",,Direction Department,8 Sep 2022,5.0,5.0,5.0,5.0,1.0,5.0,5.0,"training,job security,career growth, salary/appraisal,travel,learning ,work environment.",politics with high laval managment
Sales Executive,Jodhpur,,Aircon Department,4 Jun 2018,5.0,4.0,5.0,3.0,1.0,4.0,2.0,No such things in this company,Management has not taking care about  employees problems
Customer Service Executive,Visakhapatnam,,Service Department,1 Dec 2018,3.0,3.0,4.0,3.0,4.0,4.0,4.0,It's a good experience to work with growing MNC,Nothing
Sales MIS And Co-ordinator,Ahmedabad,,Sales Department,4 Feb 2021,5.0,3.0,3.0,3.0,3.0,4.0,3.0,In a good environment with wonderful working experience,Not a incentive policy available for junior sales officer
Sales Executive,Muzaffarpur,,Sales Department,6 Nov 2018,4.0,5.0,5.0,4.0,4.0,5.0,4.0,Good EMPERIA with TEAM,Not to dislike
Customer Service Executive,"Sonipat, Haryana",,Facility Management Department,4 Feb 2023,5.0,3.0,5.0,3.0,4.0,4.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Receptionist,,Full Time,Accounting & Taxation Department,9 Jan 2020,4.0,3.0,4.0,3.0,3.0,3.0,2.0,Team Work,"Nothing to be disliked ..
Enjoyed working in the company through out my tenure..."
Junior Sales Officer,Kolkata,Full Time,,6 May 2021,5.0,3.0,4.0,3.0,3.0,3.0,2.0,if opportunity comes i am very much interested to work with panasonic team,nothing
Branch Service Incharge,Vijayawada,,Voice / Blended Department,1 Oct 2018,5.0,4.0,5.0,4.0,4.0,5.0,4.0,One of the excellent company I have ever worked with.,Nothing
Senior Engineer Mechanical,Delhi,,Construction Engineering Department,5 Mar 2018,5.0,4.0,5.0,5.0,3.0,3.0,5.0,Good environment of working style,Behaviour of HR for policy
Assistant Manager It,,,IT Network Department,2 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very interesting to work customer support satisfying,Nothing
Trainee Engineer,New Delhi,,,1 Dec 2022,5.0,5.0,3.0,3.0,5.0,5.0,3.0,Some learning,Less salary there is no future
Customer Support Manager,Chennai,,"Operations, Maintenance & Support Department",6 Jul 2022,5.0,5.0,3.0,3.0,5.0,5.0,3.0,This was amazing experience in this company,Timing
Customer Service Engineer,Chennai,,Service  Department,1 Nov 2017,4.0,5.0,5.0,5.0,5.0,5.0,5.0,It's products quality and customer satisfaction.,It's working culture. Work life and family life balance are not maintained.
Asst Accounts Executive,"Chennai, Tamil Nadu, India",,,0 Sep 2020,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,
Assistant Manager Commercial,Bhubaneswar,,Accounting & Taxation Department,4 May 2018,4.0,2.0,4.0,2.0,2.0,4.0,2.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,2.0,5.0,5.0,4.0,3.0,4.0,,
Area Sales Manager,Jaipur,,BD / Pre Sales Department,1 Apr 2022,5.0,4.0,4.0,5.0,3.0,4.0,4.0,It was great experience with skills development and learning.,There is a lot of politics and the management doesn't address
State Sales Head-Karnataka,,,,4 Apr 2019,3.0,4.0,1.0,4.0,3.0,3.0,2.0,Nice platform to learn . 100 % job security. Carrer gwoth also in normal. PolicIes of company is good.,Nothing
Asst.  Manager- Sales,PATNA,,BD / Pre Sales Department,7 Oct 2018,5.0,4.0,1.0,4.0,3.0,3.0,2.0,"Its employee friendly, and payment is timely",HO do not communicate to junior employee why they relieving their job
Junior Sales Officer,Ranchi,,,0 Mar 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,I like Panasonic products personally.,"No 
I like every think in Panasonic"
Regional Sales Officer,Pune,,Retail & B2C Sales Department,0 May 2019,4.0,5.0,3.0,5.0,3.0,4.0,1.0,Good support,Nothing
Assistant Manager,Jhajjar,,"Operations, Maintenance & Support Department",7 Apr 2022,5.0,4.0,4.0,4.0,3.0,4.0,4.0,Overall good the work culture,There is good work culture salary is decent with carrier growth
Marketing Manager,Durgapur,,Marketing Department,0 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Job secure,Noting bad to say
Rso,Hyderabad,,,9 Jul 2021,5.0,5.0,5.0,4.0,4.0,5.0,4.0,Panasonic company cut the salary,Training is so poor
Sales Executive,Ahmedabad,,Retail & B2C Sales Department,9 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"The company is truly an MNC ! and is open to innovation and readily adopts latest technology. I love the fact that I am a part of a professional team that markets high-quality and environment-friendly products and has a global client base. 
As a result I get to travel abroad, to any markets in our regions and to head office in Japanand have an opportunity to travel to various conferences and meetings worldwide. Another good point is that my colleagues and bosses come from various cultural backgrounds and we work happily in collaboration, like a family....Read More",I have to work for long hours usually 14-18 hours. Sometimes I have to travel during the week-ends due to business needs and at times I could not skip traveling on week-ends .
Asst. General Manager,Dubai,,BD / Pre Sales Department,9 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,5.0,5.0,5.0,4.0,,
Area Sales Manager,Mumbai,,BD / Pre Sales Department,8 Mar 2018,5.0,5.0,5.0,4.0,3.0,4.0,5.0,Politics Team mate,Excellent about Payment and learning
Sales Executive,Andheri West Near Fun Republic,,Enterprise & B2B Sales Department,9 Oct 2017,3.0,4.0,3.0,2.0,2.0,2.0,2.0,The company is good but the agency is not good.,All ways stock problem
