Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Accountant,Mumbai,,Accounting & Taxation Department,1 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,They are just inhuman and they don't have any feelings that employees also have families and personal life's and they always tryin to push all the unbeaten problems to employees and not so good with saalry and incentives also..,"Company Policies are good and emoyee friendly, leadership is with clear goals and customer centric company."
Sinior Sales Executive,Kolkata,,,7 Mar 2021,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Pressurising employees in wrong way.,
Branch Service Manager,Nagpur,,After Sales Service & Repair Department,7 Apr 2020,5.0,1.0,4.0,2.0,1.0,2.0,1.0,,
,,,,,,3.0,4.0,5.0,3.0,4.0,4.0,,
Customer,New Delhi,Full Time,Customer Department,0 May 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Worst company band kr do,All are dislike
DSC TL,Mumbai,Full Time,Voice / Blended Department,0 Aug 2020,5.0,2.0,4.0,3.0,3.0,5.0,4.0,Good,Work Balance
Sales Executive,Chandigarh,Full Time,Sales & Marketing Department,8 Oct 2020,4.0,4.0,4.0,3.0,3.0,3.0,3.0,Company is good they didn't give any bonuse,Very bad behavior from voltas side. They never give bonuse
Fire Technician,Ernakulam,,Hardware Department,8 Oct 2020,3.0,4.0,3.0,1.0,3.0,2.0,4.0,All good,Low sallary
Air Condition Technician,Kechery,,"Operations, Maintenance & Support Department",8 Jun 2020,5.0,5.0,5.0,1.0,3.0,3.0,5.0,It is a very poor behavior for all contract employee,Any work is dislike
Heavy Dumper Maintainance,Mumbai,,Maintenance Department,2 Aug 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,It's very gud culture in industry,It's ok to work .
SAP Operator And MIS Executibes,Mumbai,,SCM & Logistics Department,8 Mar 2019,3.0,3.0,2.0,2.0,2.0,4.0,2.0,I would suggest more important not given to site level employees please do that,
Accounts SAP - MIS EXECUTIVE OPERATION,Ghaziabad,,Finance & Accounts Department,9 Oct 2020,5.0,3.0,2.0,2.0,2.0,4.0,2.0,,
Supervisor,Qatar,,MEP Department,3 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Senior Executive - Ehs,Kolkata,,,5 Apr 2022,3.0,4.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,2.0,2.0,4.0,1.0,2.0,1.0,,
Q.c Department,,Full Time,Management Consulting Department,3 Jul 2019,5.0,3.0,5.0,3.0,4.0,5.0,5.0,"It is a project oriented company where one has to develop their skills through constant learning ,by doing and experimenting the things, one will definately get a chance to explore his full potential (provided the Fellow works under Head office Manager not Branch offices)","No corporate environment,  prolong working hours, full working shifts""even more"" in the name of Half day, Forcefull Sunday work, Non compliance of Re-imbursement policies by Territory Manager, Continously demotivating the employees moral, Trainees are treated like Courier boys for Cheque and emergency spares."
Graduate Engineer Trainee,Pune,Intern,Construction Engineering Department,3 Oct 2019,1.0,3.0,5.0,3.0,4.0,5.0,5.0,1 year,Independence and freedom  to implement your ideas
Refrigerator,,,,7 Oct 2019,5.0,1.0,2.0,1.0,3.0,2.0,2.0,May need to experience stressful working and pressure,Yea
Retired Dy General Manager,New Delhi,,,6 May 2021,5.0,1.0,5.0,3.0,2.0,4.0,4.0,Excellent working last 9 year.,"Worst culture, my PM sent me out during covid crisis still im jobless"
Technician,Kolkata,,Construction Engineering Department,5 Oct 2020,5.0,5.0,5.0,5.0,5.0,3.0,5.0,"Their work culture, they tend to get more work from employee, doesn't consider the employee sitaution during their tough times..",No
Accounts Manager,,,,7 Feb 2019,3.0,2.0,5.0,5.0,5.0,3.0,4.0,There is lots of politics management doesn't care,Average
Project Incharge,Indore,,Construction Engineering Department,8 Jun 2022,5.0,5.0,4.0,3.0,4.0,3.0,4.0,Language,
Site Engineer Mechanical,Chennai,,Construction Engineering Department,1 Oct 2020,1.0,5.0,4.0,3.0,4.0,5.0,5.0,,
Internship Trainee,Mumbai,,,1 Dec 2020,1.0,5.0,5.0,5.0,5.0,1.0,3.0,,
Civil Site Engineer,Madhepura,,Construction Engineering Department,6 Oct 2020,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,
,,,,,,3.0,1.0,3.0,4.0,4.0,4.0,,
,,,,,,5.0,4.0,5.0,5.0,,,,
Hvac Technician,Hyderabad,Full Time,"Operations, Maintenance & Support Department",1 Apr 2020,4.0,3.0,4.0,3.0,1.0,4.0,1.0,Wark is good but sqft is not good and salary is not on date and lounge of oner is not good,It good
Service Engineer,Indore,,"Operations, Maintenance & Support Department",8 Nov 2019,2.0,1.0,2.0,3.0,3.0,2.0,2.0,get deep technical knowledge of individual machine.,"Its a travelling job. if you are a travel freak person, then go for it. appraisal are very less every year. less than between 7 to 10%"
Sales Promoter,Varanasi,,,3 Feb 2021,5.0,4.0,4.0,3.0,2.0,4.0,3.0,Work culture very,Politics
Team Manager,Delhi NCR,,,4 Dec 2021,3.0,2.0,3.0,3.0,3.0,2.0,2.0,Good culture but less salary,Less salary
Sales Manager,Lucknow,,Shahjahanpur Department,0 Aug 2020,5.0,5.0,3.0,4.0,4.0,4.0,4.0,Construction,Hindi
Service Engineer,Mumbai,,"Operations, Maintenance & Support Department",7 Mar 2019,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Training,Work life balance
Sales Executive,Hyderabad,,Promoter Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nc company i like to work voltas,Nothing
Supervisor,Sanath Nagar,,Technical Support Department,8 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exlent training & experience 😍😍😍,Small issue  another Parson my best experience in Sri air conditioning
Compliance Executive,Ahmedabad,,Employee Relations Department,1 Feb 2020,5.0,5.0,4.0,3.0,5.0,4.0,3.0,Company Culture,Other
Technician,Visakhapatnam,,Service Department,9 Feb 2020,4.0,3.0,5.0,4.0,3.0,4.0,5.0,I am growth excellent compleants.in voltas air conditioner ss,Safety
OEM-Quality Engineer,Mumbai,Full Time,OEM Quality/ UPBG Department,7 Nov 2019,4.0,4.0,5.0,4.0,5.0,4.0,5.0,I like working in this culture and team with good supporting manner,There is no disadvantages in this company which are negative points to our career
Production Supervisor,Vado,Full Time,Production Department,5 Mar 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I hate this company management.,Yes lot of politics and very bad cultures in company.
Site Supervisor,Hyderabad,,HVAC construction  Department,6 May 2022,5.0,4.0,5.0,3.0,3.0,4.0,5.0,It's a good experience to me worked ina Tata group,To balance the timeline
Hvac Supervisor,Kolkata,,Installation Maintenance And Brazzinge Department,7 Apr 2020,2.0,5.0,3.0,4.0,4.0,4.0,5.0,Brazzing And Binding And I enjoyed To Work H.V.A.c,Ok..
Production Engineer,Sanand,,,7 Mar 2020,5.0,5.0,4.0,5.0,5.0,5.0,5.0,BIG OPPORTUNITY FOR US TO GROW WITH  NEW COMPANY.,NIL
Senior Engineer - Tendering And Estimation,Ahmedabad,,Business Development Department,6 Aug 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Supportive Management while you are in problem,Sometimes Workload
Senior Engineer Mechanical,Jamshedpur,,Engineering & Manufacturing Department,1 Dec 2019,4.0,4.0,4.0,5.0,4.0,4.0,3.0,Great opportunity to learn alot practical aspects.,Senior not taking his responsibility properly.
Senior Electrical Technician,Abudhabi - Uae,,Maintenance Department,9 Aug 2020,4.0,3.0,3.0,4.0,4.0,2.0,4.0,Good work environment . Company policies are good .,There is a lot of politics and the management doesn't address our issues . Salary is not suitable for talent and increment also .
Area Manager Design And Estimation,Mumbai,,Software Development Department,0 Sep 2019,4.0,3.0,3.0,3.0,4.0,3.0,3.0,Its a great place to work. Seniors are really cooperative. People believe in team work instead of unnecessary competition. A true tata cultured enterprise.,No on job training
Service Engineer,Singrauli,,Construction Engineering Department,8 Oct 2020,5.0,5.0,3.0,3.0,5.0,4.0,2.0,Do you not like in Volta's limited,
Executive Trainee,Mumbai,Full Time,,0 Dec 2019,3.0,4.0,4.0,1.0,5.0,3.0,3.0,"Upfront responsibilities from day one.
Upper management approachable.","salary way below the market average.
Mundane work."
Area / Territory Manager,Indore,,,9 Dec 2019,4.0,4.0,4.0,4.0,5.0,4.0,4.0,"Company Policy,Technical Training, Job security work Environment is well",As per company policy
Hvac Draughtsman Mechanical,Mumbai,,,3 Jul 2020,5.0,4.0,4.0,4.0,4.0,4.0,4.0,work from home,Yes
Sales Executive,Dhanbad,,Retail & B2C Sales Department,6 Apr 2020,3.0,4.0,3.0,3.0,5.0,3.0,4.0,Yes,They put you upfront to shoulder the responsibilities. This helps tremendously to learn and handle the problems arising in the projects. The seniors are always there whenever you need guidance in any regards.
Graduate Engineer Trainee,"Earlier Pune, Now In Mumbai",,Construction Engineering Department,7 Mar 2019,3.0,2.0,4.0,4.0,4.0,3.0,4.0,"The work-life balance will be extremely poor. If you are a part of project execution team, testing and commissionig team or any other team related to site works; you will end up staying late at work (beyond the work hours without any OverTime Compensation). You will even need to work on Sundays if the project demands so. As a GET, many times you will feel to leave the job, your perseverance will be tested badly. You may feel that you don't have time for yourself, your family, your friends and relatives; and your personal and social life will suffer. You need to be ready for long and frequent travels if a project comes up away from your office/branch location....Read More","Too much hectic work, very low appraisal, no work life balance"
Operation Maintenance Site In-Charge,Mumbai,,Service Department,6 Dec 2019,3.0,1.0,3.0,2.0,1.0,2.0,2.0,Its avergage.,In it department As a CRM operator
Crm Consultant,Patna,,,4 Aug 2020,4.0,4.0,4.0,3.0,4.0,3.0,4.0,Good comminucation,Nothing
Hvac Technician,Pune,,"Operations, Maintenance & Support Department",7 Feb 2020,4.0,2.0,4.0,3.0,4.0,4.0,3.0,Salary and benefits,Politics by uneducated managerials. Can get promotion only if you oiling to your reporting boss.
Service Engineer,Mozambique,,After Sales Service & Repair Department,8 Jun 2023,4.0,5.0,5.0,5.0,5.0,4.0,2.0,Company policies,
Pipe Fitter,Mombai,,IT Network Department,6 Jul 2020,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,
Diploma Mechanical Engineer,Jajpur,Full Time,Operations and maintance  Department,1 Feb 2020,5.0,5.0,5.0,3.0,5.0,5.0,5.0,Am working in voltas under Elemech engineer,This is a very good company.
Project Engineer,Kolkata,,"Operations, Maintenance & Support Department",3 Dec 2019,4.0,4.0,4.0,4.0,4.0,5.0,4.0,No comments,It was amazing working with voltas
Sales Executive,Bangalore Rural,,Airline Services Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,"It is a best company in this segment & provide training, salary always in time, feel free to employees to work with your best effort."
Electrical Site Engineer,Damoh,,Construction Engineering Department,8 Sep 2019,4.0,3.0,5.0,3.0,4.0,4.0,3.0,I think we need some grond support for employees who supported to her best,V good
Mechanical Supervisor,Dubai,,Mechanical Engineering Department,9 Sep 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,After 8 hrs more work time schedule not follow,"Overall job is excellent.
Proud to be Tata employee."
Mechanical Engineer,Bhopal,,Engineering Department,1 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Salary/appraisal,contact base not secure job
Safety Officer,Cochin,,Construction Engineering Department,4 Jun 2020,4.0,3.0,4.0,3.0,3.0,4.0,3.0,contact job,"Excellent team, good work environment"
Mechanical Engineer Hvac,New Delhi,,,0 Mar 2020,2.0,3.0,4.0,3.0,3.0,4.0,3.0,No promotion for diploma holders,
Senior Sales Engineer,Indore,,Enterprise & B2B Sales Department,6 Jun 2020,5.0,2.0,3.0,1.0,1.0,1.0,1.0,,
Assistant Engineer,Mumbai,,TSG Department,2 Nov 2019,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,
,,,,,,4.0,5.0,5.0,5.0,5.0,4.0,,
,,,,,,4.0,5.0,3.0,5.0,5.0,3.0,,
Promoter,Bathinda,Full Time,"Operations, Maintenance & Support Department",7 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Knowledge good communication skills,Nothing else
Safety Officer,Mumbai,Full Time,Construction Engineering Department,8 Sep 2020,5.0,4.0,4.0,3.0,5.0,4.0,5.0,Good work environment and safety culture.,Nothing...
Senior Sales Engineer,Delhi,,Retail & B2C Sales Department,2 Aug 2019,3.0,2.0,4.0,2.0,4.0,5.0,3.0,Culture,Salary and Growth not as expected
Assistant Engineer,Mumbai,,"Operations, Maintenance & Support Department",0 Jan 2020,5.0,5.0,5.0,5.0,5.0,4.0,5.0,good company for job,nothing
Sales Executive,Bhopal,,Retail & B2C Sales Department,4 Apr 2020,4.0,3.0,3.0,1.0,1.0,5.0,1.0,Political s,Job security
Diploma Engineer Trainee,Mumbai,,Engineering Department,8 May 2019,4.0,3.0,4.0,4.0,4.0,5.0,5.0,"It's great to be a part of such organisations especially the team are so much supportive ,you will get training in every month as per requirement ( need to fill out the form) you get opportunity to get to the project site and handle it ,it's give great exposure and many things to learn to .",Sometimes you need to work late till night .
Area Sales Manager,Patna,,Enterprise & B2B Sales Department,3 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Voltas gives freedom to employee to accelerate in market with all possible support from senior.,Nothing as such.
Hvac Technician,Ranchi,,,8 Oct 2021,3.0,3.0,3.0,3.0,2.0,3.0,3.0,"Good work environment and culture. Teammates are supportive and the management ks transparent. There is a huge cafeteria and gaming arcade for chilling. company policies are good, appraisals are fair and they give good salary hike and bonus every year",I didn't get a chance to work in maintenance team.
Customer Care Operator,Hyderabad,,System operating and Department,5 Oct 2019,5.0,5.0,5.0,3.0,5.0,5.0,4.0,Working with colicks good and well experience in Volta's struggle everyone staff people,All is good
Brand Staff,Chinchpokli,,Seals staff Department,5 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good and world best company im totally happy with this company 
Excellent Management",No dislikes
Electronics Communication Engineer,Jaunpur,Full Time,,3 Jan 2020,3.0,3.0,3.0,3.0,4.0,4.0,3.0,Career growth,Politics
Iti Electrician,Mumbai,,Wiring department Department,7 Aug 2020,5.0,5.0,5.0,5.0,3.0,4.0,3.0,Provide safety equipment (ppe kit),"There is contract,few employees are permanent"
Ac Technician,Ratnagiri Maharashtra,,Mch Department,3 Mar 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good service,nothing
Hvac Technician,Jamshedpur,,"Operations, Maintenance & Support Department",7 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Maintenance, Intalation,Repaire",No
Service Engineer,Mumbai,,"Operations, Maintenance & Support Department",0 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Family nature during work,No comment
VOLTAS SERVICE CENTRE,Golmuri-Cum-Jugsalai,,Voltas service center Department,1 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Its a difficult but easier if your interested in this,nothing
Isd,Chandigarh,,Retail & B2C Sales Department,7 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Teammates anfd veey good training sessions...,Prices
Senior Product Support Engineer,BHUBANESWAR,,"Operations, Maintenance & Support Department",3 Jan 2020,4.0,3.0,3.0,3.0,5.0,4.0,3.0,I love the fact that i am a part of voltas family.MY 13 year career was excellent with voltas.Company is really care about its employee.,"Growth is very very slow,I do receive appreciation from my all customer but our management was blind to identify the right choice for company."
Finance And Commercial,,,,1 Mar 2019,5.0,3.0,3.0,2.0,5.0,5.0,5.0,High quality tools and training time..,Not properly insentive and not gain salary ....
Field Technician,Ludhiana,,Air conditioner Department,0 Oct 2019,1.0,3.0,3.0,2.0,5.0,5.0,5.0,,
,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,
Sales Executive,Bareilly At Reliance Refrigeration & Electrical Show Room,,Sales executive Department,3 Oct 2019,5.0,3.0,3.0,3.0,4.0,4.0,4.0,"Sale chest freezer, A C, Water cooler, Dispenser, Visi Cooler",Job security
Customer Care Executive,Mumbai,,Services and repairs  Department,6 Jul 2019,2.0,4.0,3.0,4.0,4.0,4.0,3.0,Voltas is a good company and also keep the life of machines very much,Ac is Voltas is not a good model designing and working time is very troublesome
Voltas Limited Quality Management,Rudrpur,,Quality Department,8 Dec 2019,3.0,3.0,4.0,4.0,5.0,5.0,1.0,"Sir, I get to learn a lot while working. And I like the behavior of workers in Voltas:",Salary is not a low life balance.
Bekend Job,Delhi NCR,,installations incharge Department,3 Aug 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NO,their's enviourment
Sales Coordinator,Thane,,Voice / Blended Department,3 Mar 2020,5.0,5.0,5.0,5.0,2.0,4.0,2.0,Work flow and working with well experience persons,No mutual understanding
Senior Sales Manager,Bhubaneswar,,Administration Department,8 Mar 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like to work again this company. U,Nic company
Ac Technician,Jharsuguda,,Cooltech Department,9 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Nic company health job one time job complete 
.",Friendly
Administrator,Hyderabad,,,1 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Full freedom,Learning
Assistant Engineer,New Delhi,,CC Department,5 Dec 2019,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Nothing,A team work
